node_id,node_type,title,description,category,difficulty,education_level,career_level,industry,prerequisites,skills_required,skills_gained,recommended_certifications,estimated_duration_months,salary_band_inr,growth_score,demand_score,automation_risk,ai_impact,remote_work_potential,global_opportunity,government_opportunity,private_opportunity,freelance_opportunity,entrepreneurship_opportunity,metadata
6820af60-9d94-5280-a980-a8716d5bc069,job_role,Site Engineer,Site Engineer - Career Node,,1,,,,[],[],[],[],,2.5-5 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
654b677c-5ac8-53f2-9fc4-b635e48b2515,job_role,Structural Engineer,Structural Engineer - Career Node,,1,,,,[],[],[],[],,5-15 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
269630c5-ca67-5607-b62a-fe641f035c5e,job_role,Project Manager (Civil),Project Manager (Civil) - Career Node,,1,,,,[],[],[],[],,12-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
9bf808bb-51af-5746-a51e-5244832d655c,job_role,Urban Planner,Urban Planner - Career Node,,1,,,,[],[],[],[],,5-12 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
e429d99a-dac1-5067-bdbd-15ece5169d6c,job_role,Electrical Engineer,Electrical Engineer - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
11c411a1-7954-56bf-840d-469f00d2dfd1,job_role,Electronics Engineer,Electronics Engineer - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
fef20da7-895b-588a-9c4d-2342c93398e2,job_role,Embedded Systems Engineer,Embedded Systems Engineer - Career Node,,1,,,,[],[],[],[],,5-15 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
30385338-fd2e-5062-a815-996654f0dcf7,job_role,VLSI Design Engineer,VLSI Design Engineer - Career Node,,1,,,,[],[],[],[],,8-20 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
923d48ab-6a3b-5c22-b6f3-74a317f81d12,job_role,Power Systems Engineer,Power Systems Engineer - Career Node,,1,,,,[],[],[],[],,5-12 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
57c70319-1973-57a6-9a7f-570ee4706deb,job_role,Instrumentation Engineer,Instrumentation Engineer - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
11f0cac9-b32a-57e6-b3fa-ce4514ad35ea,job_role,Automobile Engineer,Automobile Engineer - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
f90d657d-34f5-584b-8fd6-2b5627255676,job_role,Senior Automobile Engineer,Senior Automobile Engineer - Career Node,,1,,,,[],[],[],[],,10-18 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
d2c14a40-c403-53a2-b400-1731d0f06df6,job_role,Aerospace Engineer,Aerospace Engineer - Career Node,,1,,,,[],[],[],[],,6-15 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
edfa05de-23f8-5fed-8653-62f588460d2e,job_role,Marine Engineer,Marine Engineer - Career Node,,1,,,,[],[],[],[],,6-12 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
d90a53bd-2aaf-545b-bbca-8d138624dccc,job_role,Chemical Engineer,Chemical Engineer - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
5e68afde-b053-5bcb-bd13-d350daf97002,job_role,Petroleum Engineer,Petroleum Engineer - Career Node,,1,,,,[],[],[],[],,8-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
8b2cea43-68ac-5f18-a47f-303a70bbd6a4,job_role,Mining Engineer,Mining Engineer - Career Node,,1,,,,[],[],[],[],,6-15 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
d6a6ed5c-b89a-55f1-8612-cfd999bc7dc6,job_role,Biotechnologist,Biotechnologist - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
006ef221-2df7-5d38-bfce-9c2c962ffc7e,job_role,Food Technologist,Food Technologist - Career Node,,1,,,,[],[],[],[],,3-8 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
fcaeb13e-1e64-56a0-8a3e-a76045b180b8,job_role,Medical Officer,Medical Officer - Career Node,,1,,,,[],[],[],[],,8-15 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
9cf51ff4-a9f1-58b6-b7ed-8509a386f780,job_role,General Physician,General Physician - Career Node,,1,,,,[],[],[],[],,12-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
f9b154bc-3fde-51e9-a4c6-598101826b02,job_role,Specialist Doctor,Specialist Doctor - Career Node,,1,,,,[],[],[],[],,20-50 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
5edaba2c-389c-59bf-bd40-1de264172d2d,job_role,Surgeon,Surgeon - Career Node,,1,,,,[],[],[],[],,25-60 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
6bb277c6-49e9-5bb5-b316-3e51f8d423e6,job_role,Cardiologist,Cardiologist - Career Node,,1,,,,[],[],[],[],,30-80 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
42b700ec-3daa-594c-a139-9b218c751432,job_role,Pediatrician,Pediatrician - Career Node,,1,,,,[],[],[],[],,12-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1117e5ec-88ec-525b-94da-616fc70eb4fb,job_role,Dermatologist,Dermatologist - Career Node,,1,,,,[],[],[],[],,20-50 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
84e92b20-a4b4-5033-af53-d75f9529e4cd,job_role,Orthopedic Surgeon,Orthopedic Surgeon - Career Node,,1,,,,[],[],[],[],,30-70 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
9a74c489-2342-5c4b-bb00-c4680f7ff306,job_role,Gynecologist,Gynecologist - Career Node,,1,,,,[],[],[],[],,20-50 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
e85691b0-b36b-5a6c-ab05-073bf0be16b4,job_role,Ophthalmologist,Ophthalmologist - Career Node,,1,,,,[],[],[],[],,12-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
53efec5e-3fd2-537e-ab35-f7b512879cf7,job_role,Anesthesiologist,Anesthesiologist - Career Node,,1,,,,[],[],[],[],,20-50 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
b54f521b-2316-54f1-b922-9bb83c39b15d,job_role,Radiologist,Radiologist - Career Node,,1,,,,[],[],[],[],,20-45 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
7a45d312-d7ac-5553-8f42-06fec7b4349a,job_role,Pathologist,Pathologist - Career Node,,1,,,,[],[],[],[],,10-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
0b315593-ef73-5528-910f-1e436fcbf885,job_role,Dentist,Dentist - Career Node,,1,,,,[],[],[],[],,3-8 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
dc4aa6a1-d55a-5d88-975c-fce867c8f708,job_role,Oral Surgeon,Oral Surgeon - Career Node,,1,,,,[],[],[],[],,10-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
5616b1e7-4d51-5147-a50a-8720b06d201e,job_role,Pharmacist,Pharmacist - Career Node,,1,,,,[],[],[],[],,2-5 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
2de07a50-c278-5290-b57c-694d74a945b2,job_role,Drug Inspector,Drug Inspector - Career Node,,1,,,,[],[],[],[],,5-12 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
973c05e1-e7a9-57e7-b264-c77844973aca,job_role,Staff Nurse,Staff Nurse - Career Node,,1,,,,[],[],[],[],,2-5 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
a306d584-0555-548a-ad85-fccc18d0fcdf,job_role,Nursing Supervisor,Nursing Supervisor - Career Node,,1,,,,[],[],[],[],,4-8 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
2ab23895-143d-5aa3-ab15-5bf9643f60d8,job_role,Ayurvedic Doctor,Ayurvedic Doctor - Career Node,,1,,,,[],[],[],[],,3-8 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
d36942e2-10f1-5ec8-8204-c35d76c41ae2,job_role,Homeopathic Doctor,Homeopathic Doctor - Career Node,,1,,,,[],[],[],[],,3-7 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
ae65faeb-7d23-53d0-bed2-66eb6056567e,job_role,Physiotherapist,Physiotherapist - Career Node,,1,,,,[],[],[],[],,3-7 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
f5b43dc2-be66-53ee-9c0a-6b23de83b097,job_role,Probationary Officer,Probationary Officer - Career Node,,1,,,,[],[],[],[],,5-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
10583a8f-5c7c-57c3-82ed-4c063ef39337,job_role,Bank Manager,Bank Manager - Career Node,,1,,,,[],[],[],[],,10-20 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
d380affb-c2d4-5c13-98b0-e6b239a00e55,job_role,Branch Manager,Branch Manager - Career Node,,1,,,,[],[],[],[],,12-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
4b623245-03b6-52fb-8b29-140aaa61a076,job_role,Relationship Manager,Relationship Manager - Career Node,,1,,,,[],[],[],[],,5-12 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
d7aaf236-37ef-5e0b-bd6c-07a119576d24,job_role,Credit Analyst,Credit Analyst - Career Node,,1,,,,[],[],[],[],,6-15 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
0da8477f-c787-5665-b587-74effaf420cd,job_role,Financial Analyst,Financial Analyst - Career Node,,1,,,,[],[],[],[],,5-14 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
a6f494d0-901a-5f38-8808-772390ebeb12,job_role,Equity Research Analyst,Equity Research Analyst - Career Node,,1,,,,[],[],[],[],,6-18 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
25501826-69c4-5c7b-b28c-7e8898a56612,job_role,Investment Banker,Investment Banker - Career Node,,1,,,,[],[],[],[],,20-50 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
adcc1302-2917-57d3-90ed-d84f36963823,job_role,Wealth Manager,Wealth Manager - Career Node,,1,,,,[],[],[],[],,8-20 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
8812aae0-417c-5acb-9726-e9328e50ffe9,job_role,Treasury Manager,Treasury Manager - Career Node,,1,,,,[],[],[],[],,15-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
c44fcb74-b318-5f05-9eb7-30e2ffe4f2ac,job_role,Compliance Officer,Compliance Officer - Career Node,,1,,,,[],[],[],[],,6-15 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
da4d0028-259c-58bc-9e98-948557a0a7a3,job_role,Internal Auditor,Internal Auditor - Career Node,,1,,,,[],[],[],[],,5-12 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
e3e1c951-78c3-52dc-b37b-80f5bff6c4af,job_role,Tax Consultant,Tax Consultant - Career Node,,1,,,,[],[],[],[],,5-14 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
4d7c2073-1a3a-5284-a60d-bf2f7211ae8d,job_role,Investment Advisor,Investment Advisor - Career Node,,1,,,,[],[],[],[],,6-18 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
a2c4a851-231b-50db-a002-4496605f4a9f,job_role,Insurance Underwriter,Insurance Underwriter - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
dc87ce78-b1cb-5241-b2e6-31121f64d0e1,job_role,Actuary,Actuary - Career Node,,1,,,,[],[],[],[],,15-40 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
c708ad05-4503-5012-a6a4-b9fb1b643ddd,job_role,Risk Manager,Risk Manager - Career Node,,1,,,,[],[],[],[],,15-35 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
4b929aef-cfb3-58cb-96f9-e088b0a01207,job_role,Accountant,Accountant - Career Node,,1,,,,[],[],[],[],,2-5 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
55a7b6af-931b-59d3-9bdd-d403878e07fa,job_role,Senior Accountant,Senior Accountant - Career Node,,1,,,,[],[],[],[],,5-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
c732f774-51d1-52a5-b5de-b2d43e0780b3,job_role,Chartered Accountant,Chartered Accountant - Career Node,,1,,,,[],[],[],[],,8-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
c65f2b05-04ee-583b-90db-128a0c0ba902,job_role,Company Secretary,Company Secretary - Career Node,,1,,,,[],[],[],[],,6-18 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
cad85a11-ed19-53c2-9822-7bac704a92dc,job_role,Cost Accountant,Cost Accountant - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
89efbcf6-14c8-5789-a189-ebe10de81033,job_role,Lawyer,Lawyer - Career Node,,1,,,,[],[],[],[],,3-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
16670493-92c3-5d73-a567-c835b1b3bb75,job_role,Legal Advisor,Legal Advisor - Career Node,,1,,,,[],[],[],[],,8-20 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
f19d949f-9e54-5c0e-b8a0-de1cf352e543,job_role,Corporate Lawyer,Corporate Lawyer - Career Node,,1,,,,[],[],[],[],,10-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
45a1c6ff-8e57-5d2f-97f6-94fc701d866d,job_role,Public Prosecutor,Public Prosecutor - Career Node,,1,,,,[],[],[],[],,6-15 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
108bafc4-9942-56ec-908c-d260c27ce5f8,job_role,Judge,Judge - Career Node,,1,,,,[],[],[],[],,15-40 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
61a0be86-e600-5139-ad0b-2062a3ac51e2,job_role,Legal Consultant,Legal Consultant - Career Node,,1,,,,[],[],[],[],,10-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
13a106be-f42c-53b3-80c7-7e04061130f2,job_role,Business Analyst,Business Analyst - Career Node,,1,,,,[],[],[],[],,5-12 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
d669e559-344d-5712-86ed-c4ab4dad204f,job_role,Senior Business Analyst,Senior Business Analyst - Career Node,,1,,,,[],[],[],[],,10-20 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
be359f2f-02b3-5bae-9733-a48d281cddb8,job_role,Product Manager,Product Manager - Career Node,,1,,,,[],[],[],[],,15-35 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
9826a486-e7c7-5bfa-adfa-e5b7fff185a4,job_role,Senior Product Manager,Senior Product Manager - Career Node,,1,,,,[],[],[],[],,30-55 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
6bc580eb-4046-5aa2-ad9a-527841d17928,job_role,Consultant,Consultant - Career Node,,1,,,,[],[],[],[],,12-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
e51f31a9-e18f-591f-aff9-d0dcfba2ad73,job_role,Management Consultant,Management Consultant - Career Node,,1,,,,[],[],[],[],,15-40 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
f15cee3d-caef-5766-b6c7-3728c8a349fc,job_role,Project Manager,Project Manager - Career Node,,1,,,,[],[],[],[],,12-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
8b67051a-59c6-5201-8264-384029b3ce76,job_role,Program Manager,Program Manager - Career Node,,1,,,,[],[],[],[],,20-40 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
53001f09-4e5a-5e68-a263-681a5fcb84f8,job_role,Operations Manager,Operations Manager - Career Node,,1,,,,[],[],[],[],,10-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
5133ff8d-82ef-510c-a25d-aeb6f34a24d9,job_role,Marketing Executive,Marketing Executive - Career Node,,1,,,,[],[],[],[],,3-6 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
350c177d-7f21-5f68-8820-7d4e992a6512,job_role,Marketing Manager,Marketing Manager - Career Node,,1,,,,[],[],[],[],,10-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
5ecb4b85-44ec-5875-b43b-676c08ace4ba,job_role,Digital Marketing Specialist,Digital Marketing Specialist - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
75dccf41-6436-530c-b652-68ebf749d24d,job_role,SEO Specialist,SEO Specialist - Career Node,,1,,,,[],[],[],[],,3-7 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
adc18952-bec1-57a7-b910-ea2a17f3adf8,job_role,Brand Manager,Brand Manager - Career Node,,1,,,,[],[],[],[],,12-28 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
9cd80631-96b7-544f-8c8f-e4aa07df5a24,job_role,Sales Executive,Sales Executive - Career Node,,1,,,,[],[],[],[],,2-5 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
9a49c771-cd34-5af4-8549-e4aa96c4c58f,job_role,Sales Manager,Sales Manager - Career Node,,1,,,,[],[],[],[],,8-20 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
39673e9c-f417-5bed-af4e-3b38159b0aa6,job_role,Business Development Executive,Business Development Executive - Career Node,,1,,,,[],[],[],[],,3-6 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
6ee6e925-a1f9-5c7a-818b-276283165f84,job_role,PR Executive,PR Executive - Career Node,,1,,,,[],[],[],[],,3-7 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
669a5b21-c629-59b2-9610-ab53b7dc3a59,job_role,Social Media Manager,Social Media Manager - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
3fdca812-6b88-507d-8fb8-7342d5b3b54c,job_role,Content Writer,Content Writer - Career Node,,1,,,,[],[],[],[],,2-6 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
c8bcf10f-10a3-5d37-8b3b-1ce9578439c9,job_role,Copywriter,Copywriter - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
7d7edecb-652e-5579-9ebb-a8e2bb83feef,job_role,HR Executive,HR Executive - Career Node,,1,,,,[],[],[],[],,3-6 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
1d8f6d99-04d1-5543-9741-42e09771e60a,job_role,HR Manager,HR Manager - Career Node,,1,,,,[],[],[],[],,10-22 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
952ba514-bd91-5981-a93d-091f9539327a,job_role,Talent Acquisition Specialist,Talent Acquisition Specialist - Career Node,,1,,,,[],[],[],[],,4-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
566b57e4-1ceb-593c-8a41-24b0af4522fb,job_role,HR Business Partner,HR Business Partner - Career Node,,1,,,,[],[],[],[],,8-18 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
e2d8646f-174b-5147-8b9e-3dad5632afd5,job_role,Training & Development Manager,Training & Development Manager - Career Node,,1,,,,[],[],[],[],,10-20 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
7faf8b6d-23f7-5842-ab74-9354b64d43dd,job_role,Supply Chain Analyst,Supply Chain Analyst - Career Node,,1,,,,[],[],[],[],,3-7 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
06061a0c-d820-5f9f-81d8-dc879e0f71c6,job_role,Supply Chain Manager,Supply Chain Manager - Career Node,,1,,,,[],[],[],[],,10-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
f96b98a4-a43f-5d60-969b-88410f328f12,job_role,Logistics Coordinator,Logistics Coordinator - Career Node,,1,,,,[],[],[],[],,2.5-5 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
40aa32d2-e1b5-5d40-a93e-19843a43ecc7,job_role,Logistics Manager,Logistics Manager - Career Node,,1,,,,[],[],[],[],,8-20 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
d9dfc52d-46eb-529a-8ea5-cd57833f08a8,job_role,Warehouse Manager,Warehouse Manager - Career Node,,1,,,,[],[],[],[],,5-12 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
02a126ef-bf6d-511c-86b7-8bb3c883c85b,job_role,Procurement Manager,Procurement Manager - Career Node,,1,,,,[],[],[],[],,8-18 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
e3776037-baa0-5694-8005-bdb359d4e676,job_role,Agriculture Officer,Agriculture Officer - Career Node,,1,,,,[],[],[],[],,3-6 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
2203362c-a090-5512-9a51-1b0ceb85fab4,job_role,Agricultural Scientist,Agricultural Scientist - Career Node,,1,,,,[],[],[],[],,5-15 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
ed358fb8-8bf6-57ab-a228-051ff14230da,job_role,Horticulturist,Horticulturist - Career Node,,1,,,,[],[],[],[],,3-8 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
0c4d258f-0aaa-5bc8-9e4a-b83353e7cc9a,job_role,Food Processing Manager,Food Processing Manager - Career Node,,1,,,,[],[],[],[],,6-15 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
8d0c35c3-a4b1-59cc-a6b6-f096f6d1cf2d,job_role,IAS Officer,IAS Officer - Career Node,,1,,,,[],[],[],[],,8-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
12f590be-65b9-5c82-a102-4e46ad975046,job_role,IPS Officer,IPS Officer - Career Node,,1,,,,[],[],[],[],,8-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
6cbdfc24-1083-55f1-a551-bb611aca81b2,job_role,IFS Officer,IFS Officer - Career Node,,1,,,,[],[],[],[],,8-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
79886c3e-2c14-5f01-b00c-e8a1aadbe805,job_role,IRS Officer,IRS Officer - Career Node,,1,,,,[],[],[],[],,8-25 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
836cbfb3-c116-5fe2-b7c4-727376410b91,job_role,SDM,SDM - Career Node,,1,,,,[],[],[],[],,8-20 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
8ce8a88e-a916-559d-8923-9689b8d5280b,job_role,DM,DM - Career Node,,1,,,,[],[],[],[],,15-30 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
f4287699-fb6a-5485-aed7-ab23832653df,job_role,Commissioner,Commissioner - Career Node,,1,,,,[],[],[],[],,20-40 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
79b91244-462e-5c28-8beb-a4d8cbb88ae1,job_role,Chief Secretary,Chief Secretary - Career Node,,1,,,,[],[],[],[],,25-50 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
0f0cfebd-83c3-5c68-9134-d5b68e006cb1,job_role,Section Officer,Section Officer - Career Node,,1,,,,[],[],[],[],,5-10 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
8f49edf6-0aeb-5fb3-a008-2e8169f2234a,job_role,Patwari,Patwari - Career Node,,1,,,,[],[],[],[],,3-6 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
9cd84d5d-dc82-5059-905d-6effba158176,job_role,Tehsildar,Tehsildar - Career Node,,1,,,,[],[],[],[],,5-12 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
f76f3b22-8a18-5688-a99e-b129d9fbfa9f,job_role,Block Development Officer,Block Development Officer - Career Node,,1,,,,[],[],[],[],,6-15 LPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{}
